uid,year,movie_ids
1149218,2000,33
1149287,1995,57
1149289,1996,58
1149433,1994,18
1149569,2000,33
1149582,1956,79
1149582,2002,28
1150025,1952,76
1150089,2003,30
115010,1952,76
115010,2003,30
1150267,2003,30
1150421,2003,30
1150431,2000,33
1150475,1996,58
1150526,1983,83
1150526,2003,30
115055,2002,28
1150705,1994,18
1150705,2004,8
1150937,2003,30
1150998,2002,28
1151120,1996,44
1151120,2002,97
1151626,2004,8
1151638,2003,30
1151659,2003,30
1151711,2002,28
1152053,2002,28
1152116,2002,28
1152529,2004,8
1152671,1956,79
1152696,1952,76
1152704,1996,58
1152842,2003,30
1152975,1952,76
1153029,2003,30
1153067,1965,104
1153136,2000,33
115314,2003,30
1153225,1996,44
1153562,1952,76
1153564,1996,58
1153564,2001,48
1153564,2002,28
1153585,2000,33
1153985,2004,8
1154027,1995,77
1154043,2003,30
1154078,2002,28
1154097,2003,30
1154184,2002,97
1154537,2003,30
1154763,2003,30
1154870,2003,30
1154875,1996,58
1155063,2003,30
115507,2003,30
1155076,2003,30
1155156,1952,76
1155253,2002,28
1155339,1983,83
1155339,2003,30
1155472,2002,28
115549,1964,46
1155602,1996,78
1155660,2003,30
1155678,1983,83
1155748,2003,30
1155826,2000,33
1155918,2003,30
1156053,1996,58
1156054,1952,76
1156180,1996,58
1156235,1996,58
1156254,2003,30
1156354,1952,76
1156475,2002,28
1156481,2003,30
1156517,1994,18
115656,2002,28
115682,1965,104
115682,2002,28
1156852,1996,44
1156889,1996,58
1157031,2003,30
1157131,2002,28
1157185,2002,28
1157335,2002,97
1157359,2001,48
1157390,2002,28
1157750,1997,3
1157798,2003,30
1157818,2002,28
1157824,2002,97
1157850,2000,33
1158194,1995,57
115824,1983,83
1158339,1996,58
1158399,2002,52
1158474,1994,18
1158546,1983,83
1158715,2003,30
1158787,2002,52
1158810,2003,30
1158875,1996,58
1158878,2003,30
1158880,2003,30
1159003,2000,33
1159241,1996,58
1159374,2003,30
1159537,2003,30
1159649,2002,28
1159968,1996,58
1160001,1996,58
1160024,2002,28
1160120,2003,30
1160273,2000,33
1160377,2003,30
1160577,2003,30
1160698,2004,108
1160765,2003,30
1160772,2004,68
1160808,2000,33
1160884,2003,30
1160897,2003,30
1161063,1996,58
1161068,2003,30
1161266,2004,8
1161725,1964,46
1161725,1995,77
1161725,1996,"58,78"
1161725,2000,33
1161725,2002,28
1162315,2002,28
1162365,2003,30
1162365,2005,17
1162556,1994,18
1162635,2003,30
1162672,2002,97
1162706,2003,30
1162743,2003,30
1163000,1952,76
1163151,2002,84
1163337,2003,30
1163345,2003,30
1163439,2003,30
1163477,2003,30
1163702,2003,30
1163758,2000,33
1163865,2002,28
1163923,1983,83
1163923,2003,30
1163933,2002,28
1164130,2002,28
1164175,2002,28
1164591,2002,28
1164625,1983,83
1164917,2002,28
1165187,2004,68
1165310,2004,8
1165469,2003,30
1165576,2002,28
11664,2003,30
1166822,1996,44
1166855,1994,18
1167243,1996,58
1167595,2002,28
116761,2004,8
1167641,1994,18
1167642,2003,30
1167696,2004,8
1167767,1995,57
1167767,2000,33
1167852,1997,3
1167873,1996,44
1168153,2002,97
1168227,2002,52
1168359,1994,18
116838,2003,30
1168396,2002,28
1168424,2002,28
1168571,2002,28
1168585,2002,28
1168613,1983,83
1168733,1994,18
1168733,1995,77
1168789,2002,52
1168796,1983,83
1168796,2003,30
1168896,1996,58
1168896,2004,32
1168921,1983,83
1168926,1994,18
1168926,2003,30
1169041,2003,30
1169346,2003,30
1169441,2003,30
1169480,2000,33
1169583,1996,58
1169583,2001,48
1169628,1996,44
1169634,1956,79
1169685,2003,30
116977,1996,16
1169771,1952,76
1170030,2002,28
1170093,1996,78
1170200,1983,83
1170200,2002,28
117032,1964,46
1170382,2003,30
1170765,2003,30
1170790,2003,30
1170795,2003,30
1170831,1952,76
1171236,1952,76
1171410,1996,58
1171515,1983,83
1171959,1952,76
1172013,1964,46
1172252,1995,57
1172685,2003,30
1172696,2002,28
117270,1994,18
1172719,2002,28
1172749,2003,30
117278,1996,44
117278,2003,30
1172816,2003,30
1172913,2003,30
1172980,2003,30
1173367,1996,44
1173489,2000,33
1173573,2003,30
1173615,2002,52
1173630,1983,83
1173631,2002,28
1173675,2000,33
1173684,2002,28
1173693,2003,30
1173822,2002,97
1173994,2002,28
1174038,2003,30
1174043,1952,76
1174081,1983,83
1174455,2003,30
1174457,2003,30
1174459,2003,30
1174530,1952,76
1174603,2000,33
1174652,2000,33
1174777,2003,30
1174811,1964,46
1174910,1995,77
1174964,2002,28
117507,1965,104
117507,2002,28
1175090,2000,33
1175158,2003,30
1175290,1983,83
117537,2002,52
1175391,1996,58
1175511,2002,28
1175511,2004,68
1175692,2003,30
117581,1964,46
1176215,1996,58
1176322,2002,28
1176462,2003,30
1176462,2004,32
1176502,2002,28
117655,2002,28
1176591,1952,76
1176633,2003,30
1176663,2003,30
1176667,1996,58
1176727,2002,52
1176763,1996,58
1176776,2003,30
1176779,1995,55
1176779,2003,30
1176814,2003,30
1176814,2004,8
1176925,1952,76
1177165,1995,57
1177335,2005,17
1177340,1952,76
1177763,1995,57
1178002,2002,"52,97"
1178023,2002,28
1178081,2003,30
1178103,2003,30
1178131,2003,30
1178171,2002,28
1178384,1996,58
1178621,2003,30
1178846,1952,76
1178926,2003,30
1178938,1996,58
1179044,2004,56
1179115,2003,30
1179373,2003,30
1179435,1964,46
1179548,2002,52
117959,2003,30
117959,2005,17
1179597,2003,30
1180153,2002,28
1180457,2003,30
1180532,2003,30
1180946,2003,30
1181111,1952,76
118113,2003,30
1181331,1983,83
1181550,1995,77
1181560,1983,83
1181599,2001,48
1181644,2000,33
1181659,2003,30
1181841,1952,76
1181865,1996,58
1181865,2003,30
1181943,1996,58
1182004,2002,28
1182185,2002,28
118224,1994,18
118224,1996,58
118224,2003,30
1182359,2000,33
1182387,2003,30
1182394,2003,30
118244,2002,28
1182456,1996,44
1182475,2002,28
1182493,1996,58
1182493,2003,30
1182512,2002,28
1182702,2003,30
1182820,2002,"28,84"
1182857,2002,28
1183001,1996,58
1183001,2002,28
1183170,2003,30
1183262,2003,30
1183437,1996,44
1183532,1964,46
1183532,1983,83
1183758,2003,30
1183823,1994,18
1183860,2003,30
1183860,2004,32
1184067,2003,30
1184071,1983,83
1184071,2002,28
1184071,2003,30
1184123,2003,30
1184163,2003,30
1184498,1952,76
1184498,1983,83
1184498,1994,18
1184498,1996,44
1184526,2003,30
1184557,2002,28
1184641,2003,30
1184788,2003,30
1184795,2003,30
1184924,2002,28
1184939,2003,30
1185017,2003,30
1185115,2004,32
1185240,2004,68
1185379,2002,84
1185645,2003,30
1185766,2003,30
1186032,1994,18
1186036,2003,30
1186731,2002,28
118706,2000,33
1187113,2003,30
1187408,2003,30
1187411,2002,52
1187437,2003,30
1187457,1996,44
1187767,2000,33
1187949,1996,44
1188085,1996,58
1188144,1964,46
1188438,2003,30
1188559,2003,30
1188610,2003,30
1188735,1996,58
1188735,2002,28
1189104,2002,97
1189121,2002,28
1189139,2001,48
1189210,1996,"44,58"
1189269,1964,46
1189269,2005,17
1189286,2002,97
1189462,1996,78
1189488,1965,104
1189488,2000,33
1189488,2002,28
1189574,1996,44
1189649,2002,28
1189649,2003,30
1189663,2004,108
1189694,1965,104
1189822,2003,30
1190094,2003,30
1190138,1994,18
1190158,1995,77
1190184,1994,18
1190307,2003,30
1190391,1997,3
1190425,2003,30
1190685,2000,33
1190840,2003,30
1190910,2004,8
1190983,2002,97
1191044,2003,30
1191060,2002,28
1191116,1996,"44,58"
1191455,1996,58
1191455,2003,30
1191521,2004,68
1191553,1983,83
1191566,2002,97
1191566,2003,30
1191606,2000,33
1191743,1994,18
1191845,2003,30
119192,1996,44
119192,2004,8
1191972,2004,8
1192192,2002,28
119226,1983,83
1192377,2003,30
1192431,2003,30
1192459,1964,46
1192459,1983,83
1192459,2002,97
1192740,2003,30
119279,2003,30
119287,1952,76
119287,2003,30
1192969,2002,28
1193005,2002,28
1193447,1996,58
1193505,2003,30
1193667,2003,30
1193715,2002,28
1193873,1952,76
1193873,2002,28
1193952,2004,32
1194001,1994,18
11942,2002,97
1194269,1996,78
1194316,2003,30
1194594,1965,104
1194594,2002,"52,97"
1194594,2003,30
1194594,2004,8
1194911,2000,33
119496,2002,84
1195117,2003,30
1195137,2000,33
1195137,2004,26
1195239,2003,30
1195463,1994,18
1195621,2003,30
1195688,1996,78
1195767,1964,46
1195889,2003,30
1195894,1983,83
1196131,2000,33
1196131,2002,28
1197004,2002,97
1197040,2002,28
1197043,2002,28
1197081,1983,83
1197081,2002,28
1197141,1983,83
1197156,2003,30
1197238,2003,30
1197250,2002,52
1197260,2002,52
1197338,2002,28
119734,1994,18
1197466,1996,44
119776,2002,28
1197972,2001,48
1198385,2002,28
1198484,2003,30
1198567,2000,33
1198998,2002,52
1199688,1965,104
1199688,1995,57
1199912,2000,33
1199961,2002,28
1200044,2003,30
1200323,1994,18
1200520,2003,30
1200663,2003,30
1200799,2002,28
120135,1996,58
1201695,2002,"28,52"
1201857,2002,28
1201979,1964,46
1202130,1996,58
1202193,2003,30
1202518,2003,30
1202529,1994,18
1202659,2003,30
1202730,2003,30
1202879,2002,28
1203347,2003,30
120341,2002,28
1203491,2003,30
1203610,2002,28
120368,1983,83
1203758,2002,28
120379,2003,30
1203925,1994,18
1204004,1994,18
1204113,2003,30
1204294,1996,58
1204294,2002,28
1204323,1964,46
1204448,2002,28
1204736,2002,28
1204743,1996,58
1204921,1996,58
1204995,1983,83
1204995,2002,97
120513,2002,28
1205174,1995,77
1205264,2003,30
1205336,2003,30
1205535,2003,30
1205608,2002,28
120579,1964,46
1206266,2002,28
1206282,1995,77
1206282,2003,30
1206293,2000,33
1206293,2004,68
1206388,2002,28
1206421,2003,30
1206536,1964,46
1206755,2003,30
1206803,2000,33
1207040,2003,30
1207160,2002,28
1207257,2002,28
1207257,2003,30
1207339,2003,30
1207366,2002,28
1207408,2002,28
1207465,1996,16
1207601,1994,18
1207601,1996,44
1207601,2003,30
1207621,2003,30
1207657,1983,83
1207661,2004,68
1207679,2004,8
1207834,2000,33
1207856,2002,28
1208196,1983,83
1208353,2002,28
1208443,2002,28
1208461,2000,33
1208622,2003,30
120866,2003,30
1208699,2003,30
1208894,1965,104
1209105,1996,58
1209105,2002,28
1209106,1996,58
1209122,1952,47
1209122,1983,83
1209157,2002,52
1209206,1996,58
1209394,2003,30
1209557,1995,77
1209557,2004,8
120978,1983,83
120978,1996,44
1209846,2000,33
1209852,2002,28
1209880,1996,44
1210026,1964,46
1210035,1964,46
1210088,1996,"16,58"
1210123,2003,30
1210123,2004,8
1210305,2004,68
121060,2002,28
1210746,1965,104
1210904,1996,58
1210948,1983,83
1210948,2003,30
1211089,2002,97
121124,2004,68
1211552,2002,28
121182,1994,18
1211827,1996,58
12119,2004,56
1212152,1997,3
1212266,2002,28
1212329,1983,83
1212335,1983,83
1212554,2002,28
1212631,2003,30
1212887,2004,8
1212911,2002,28
1213114,2002,28
1213587,1983,83
1213587,1995,77
1213587,2004,26
1213591,1996,44
1213837,2002,52
121386,2002,28
121388,2003,30
1213884,2002,28
1213896,2003,30
1214031,2002,28
1214135,2003,30
1214273,2000,33
1214284,2000,33
1214416,2001,48
1214467,2003,30
1214497,2003,30
1214535,2003,30
1214543,2001,48
1214626,2003,30
1214752,2004,32
1214886,1995,57
1214915,2003,30
1214952,2003,30
1214966,1952,76
1214966,1996,58
1215016,1952,47
1215043,2000,33
1215087,1952,76
1215137,2003,30
1215564,2002,28
1215591,2003,30
1215706,2000,33
1215709,2002,28
1215752,1995,77
1215752,2002,28
1215796,2003,30
1215850,2003,30
1215872,2002,28
1216257,2003,30
121639,2002,52
1216672,2003,30
1216755,2002,"28,97"
1216860,2002,28
1216954,2003,30
1217070,2003,30
1217164,1996,58
1217212,2002,52
1217256,2003,30
1217374,2000,33
1217692,2003,30
1217714,1956,79
121775,2002,52
121775,2004,8
1217751,2004,8
1217870,2003,30
1217922,2004,68
1217980,2003,30
1218023,2004,26
1218115,1996,44
1218115,2002,28
1218116,2003,30
1218364,1983,83
1218374,2002,28
1218374,2003,30
1218392,2003,30
1218493,2003,30
1218801,2003,30
1218802,1996,58
1218846,2003,30
1218973,2004,68
1219192,2003,30
1219198,1964,46
1219200,1995,57
1219679,1996,44
1219833,2004,32
1219858,2003,30
121996,1983,83
1219960,1996,58
1220002,2003,30
122006,1956,79
1220170,2004,32
1220375,2003,30
1220431,1952,76
1220482,2003,30
122051,1964,46
1220628,2002,28
1220648,2000,33
1220901,1983,83
1221,2000,33
122118,2002,97
1221210,2003,30
1221279,2004,68
1221349,2002,28
1221477,1952,76
1221607,1952,47
1221623,1995,57
1221700,2002,28
1221959,1952,76
1222193,2003,30
1222207,1996,44
1222250,1995,77
1222274,1983,83
1222399,2002,52
1222480,1994,18
1222524,2002,97
1222793,1994,18
1222793,2002,97
1222793,2003,30
1222811,2003,30
122293,2003,30
122302,1997,3
1223091,2000,33
1223232,1996,58
1223456,2004,8
1223524,2002,52
1223703,2002,28
1224027,1996,58
1224045,1996,58
1224055,1952,76
1224275,1996,58
1224357,2002,28
1224367,1983,83
122437,2002,28
122437,2003,30
1224401,1994,18
1224401,2002,97
122464,2001,48
1224731,2000,33
1224880,2002,28
1224942,2002,28
1225082,1952,76
1225226,1996,58
1225226,2002,28
1225239,2003,30
1225246,2002,28
12254,2003,30
1225406,2005,17
1225455,1995,57
122563,1983,83
1225759,2000,33
1225798,2002,28
1225798,2003,30
1226034,2003,30
1226035,2003,30
1226073,1994,18
122622,1996,78
122622,2004,68
1226291,2004,8
1226296,2002,28
1226348,2004,8
1226445,2002,97
1226928,1995,57
1226928,2001,48
1226957,1994,18
1227096,2003,30
1227109,2002,28
1227602,2004,8
1227662,2002,28
1227688,2004,26
122770,2003,30
1227773,2001,48
1227773,2003,30
1227848,1996,44
1227875,2002,28
1227936,2003,30
1228012,2002,28
1228057,1996,44
1228063,2003,30
1228147,2003,30
1228197,2002,28
1228324,1994,18
122837,2002,28
122848,2003,30
122851,2002,52
1228514,1964,46
1228534,1983,83
1228542,2003,30
1228654,2000,33
1228726,1964,46
1228726,1996,78
1228781,1994,18
1228781,2002,97
1228831,2002,28
1228858,1983,83
1228858,2002,52
1228954,2002,28
1228961,2003,30
1228988,2002,28
1229053,1996,58
1229091,2002,28
1229196,2002,28
1229259,1996,"44,58"
1229414,1996,58
1229656,2002,28
1229733,1996,44
1229795,1995,57
1229971,2003,30
1230080,2002,28
1230194,1965,104
1230626,2002,28
1230626,2003,30
1230771,2002,28
1230771,2003,30
1230844,2001,48
123097,1983,83
1231059,2003,30
1231117,2004,26
123124,1994,18
123131,2002,28
1231570,2003,30
1231637,2003,30
1231663,1983,83
1231663,2002,28
1231851,2000,33
1231851,2003,30
1231851,2004,8
1231949,2003,30
1231963,2002,28
1232060,2003,30
1232084,2003,30
1232149,2002,97
1232194,1983,83
1232251,2001,48
1232348,1996,58
1232372,2004,68
1232408,1994,18
1232416,1994,18
1232526,1996,44
1232534,2004,8
1232615,2003,30
1232706,2002,97
1232734,2003,30
1232740,2002,52
1232862,2003,30
1232966,2002,28
1233226,2000,33
1233239,1997,3
1233239,2003,30
1233302,1994,18
1233302,2002,97
1233303,2003,30
123333,2002,28
1233335,1996,16
1233335,2000,33
1233366,2003,30
123356,2000,33
1233676,1956,79
1233831,1983,83
1233877,2004,32
1233953,2003,30
1234014,2002,28
1234055,2002,28
1234095,1995,77
1234115,2003,30
1234299,2003,30
1234392,2002,28
1234430,2003,30
1234452,1952,76
1234452,1964,46
1234613,2003,30
1234718,2003,30
1235008,2001,48
1235008,2002,28
1235018,2003,30
1235087,2003,30
1235190,1994,18
1235215,1964,46
1235306,1983,83
1235306,2003,30
1235489,2003,30
123551,2002,28
1235706,2003,30
1235779,2003,30
1235847,2003,30
1235883,2003,30
1236582,2002,28
1236617,2002,97
123665,2003,30
1236713,2002,28
123674,2004,8
1236852,2002,28
1237037,1995,77
123713,1983,83
1237173,2004,8
123750,2003,30
1237674,1964,46
1237674,2003,30
1237895,2001,48
1237926,2003,30
1237939,2004,8
1238089,2003,30
123846,2001,48
123846,2002,28
1238615,2003,30
1238991,2002,84
1239123,2003,30
1239202,1983,83
1239233,2004,68
1239283,1994,18
123932,2000,33
1239394,2002,28
1239410,2003,30
1239545,1994,18
1239634,1995,77
1239654,1996,58
123988,2003,30
123988,2004,8
1240085,1997,3
1240099,2002,28
1240130,1995,57
1240319,2002,28
1240580,2003,30
124067,2003,30
1240678,2003,30
1240803,2004,68
1240865,2000,33
1240892,2003,30
1240996,2002,28
1241131,1997,3
1241155,2002,28
1241174,1956,79
1241174,1983,83
1241174,2004,8
1241319,1995,57
1241319,2004,68
1241337,2002,28
1241521,2004,56
1241706,1996,58
1241869,2003,30
1241893,1983,83
1241893,1994,18
1241893,1996,44
1241893,2001,48
1241922,2003,30
1242071,1964,46
1242071,2002,28
1242266,2004,8
1242301,2003,30
124237,1965,104
1242432,1952,47
124255,1983,83
124265,2002,"28,97"
124265,2004,68
1242697,1983,83
1242697,2003,30
1242803,2003,30
1242806,1996,78
1242806,2002,28
1242854,2002,28
1243051,2004,68
1243059,2002,28
1243410,1996,44
124342,2002,28
1243530,1964,46
1243586,2003,30
1243805,1964,46
1243840,1996,58
1244055,2003,30
1244123,1995,57
1244204,1996,44
1244237,2003,30
1244628,1952,47
1244731,2003,30
12449,2003,30
1244987,2003,30
1245018,2002,52
1245140,2003,30
1245143,2003,30
1245143,2004,8
1245177,2004,26
1245471,2002,28
1245582,2003,30
1245620,2003,30
1245806,2000,33
1246024,2003,30
1246041,1999,45
1246041,2002,28
1246119,1983,83
1246126,1996,78
1246126,2003,30
1246721,1996,44
1246853,2004,68
1246903,1996,58
1246903,2002,28
1246924,2003,30
1246989,2002,28
124699,1983,83
1247123,1983,83
1247240,2003,30
124728,2001,48
124728,2003,30
1247298,2003,30
1247329,2002,28
1247387,2004,8
124742,1996,78
124742,2000,33
1247465,2003,30
1247473,2003,30
124810,1983,83
1248145,1983,83
1248190,2003,30
1248286,2003,30
1248353,2002,28
1248452,1952,76
1248513,2003,30
1248545,2003,30
124863,1999,45
124863,2003,30
1248719,2002,97
124875,2003,30
1248794,2003,30
1248822,2003,30
1249060,2003,30
1249326,2003,30
1249358,1983,83
1249358,2003,30
1249395,2003,30
124961,2003,30
1249692,2003,30
1249735,2002,28
1249961,2003,30
1250155,2002,97
1250155,2003,30
1250219,2002,28
1250231,2003,30
1250320,1983,83
1250320,2003,30
1250320,2004,32
1250757,2002,28
1250802,1952,76
1250884,2002,28
1251093,2002,28
1251093,2003,30
1251305,1983,83
1251357,2003,30
125163,2003,30
1251745,2002,28
1251893,2003,30
1251992,2003,30
1252117,2004,8
1252289,2002,52
1252460,2002,28
1252539,1996,58
1252539,2002,28
1252539,2003,30
125255,2003,30
1252645,2003,30
1252755,2002,28
1252897,2002,52
125296,1995,77
125296,2002,28
1253024,2003,30
1253046,2004,8
1253193,1983,83
1253451,1996,44
1253530,2002,28
1253685,2002,28
1253792,2002,84
1254163,2002,52
1254193,2002,28
1254230,2004,32
1254324,2002,28
1254485,1956,79
1254561,2002,28
1254663,2003,30
1254683,2002,28
1254903,1995,57
1254908,1996,58
1254908,2003,30
1254945,2002,28
1254950,1996,58
125496,1996,58
1255033,1996,44
1255064,1996,58
1255070,1965,104
1255219,1995,77
1255369,2002,28
1255383,1952,47
1255404,2002,97
125569,2002,28
1255703,1964,46
1255812,1956,79
1256120,1952,76
1256120,2000,33
1256349,2000,33
1256421,2002,97
1256426,1952,76
1256512,2003,30
1256608,2002,28
1256752,2004,26
1256752,2005,17
1256816,2000,33
1256896,1994,18
1256989,2000,33
1256990,1996,44
1257106,1983,83
125713,1996,58
125738,2002,28
1257438,1952,76
125769,1952,76
1257850,2003,30
1258080,1996,44
1258081,2000,33
1258305,2003,30
1258385,2002,28
1258393,2002,97
1258480,2003,30
1258502,2002,28
1258522,2004,32
1258532,2003,30
1258697,2002,28
1258743,2000,33
1258763,2002,28
1258895,1983,83
1258971,2000,33
1259082,1996,58
1259174,1956,79
1259417,2003,30
1259446,2002,28
1259454,2004,68
1259696,1996,44
1259741,1996,58
1259846,2003,30
1260240,2001,48
1260257,2004,32
1260373,2000,33
126058,2003,30
1260599,2003,30
1260710,1956,79
1260761,1996,16
1260877,2002,28
1261176,2003,30
1261690,2000,33
1261715,1994,18
1261785,2000,33
126189,2002,28
1261953,2003,30
1261962,2000,33
1262140,2003,30
1262301,2004,68
1262327,1965,104
1262363,1996,16
1262684,1965,104
1262782,1952,76
1262782,1999,45
1262832,2003,30
1262867,1965,104
1262868,1983,83
1262971,2004,8
1262982,2003,30
1263021,2003,30
1263037,2002,28
1263117,2002,97
1263381,1994,18
1263381,1995,57
1263386,1964,46
1263386,2003,30
1263404,1994,18
1263507,2002,28
1263996,1964,46
1264057,2003,30
126427,1996,58
1264313,1956,79
1264355,2003,30
1264518,2003,30
1264611,2003,30
1264958,1983,83
1264995,2003,30
1265131,2002,28
1265208,2003,30
1265315,2002,28
126551,2002,28
1265524,1995,77
1265668,1983,83
1265878,2002,28
1265878,2003,30
1265879,2004,8
126592,2004,"56,108"
1265965,2002,28
1265998,1952,76
1266026,1995,57
1266208,2000,33
126646,2003,30
1266493,2002,28
1266560,2002,28
1266589,1996,58
1266589,2003,30
1266794,2003,30
126681,1983,83
1266917,2003,30
126698,1983,83
126705,2002,28
1267146,1983,83
1267191,2003,30
1267239,1983,83
1267315,2003,30
126732,1956,79
1267355,2004,8
1267371,2003,30
1267394,1994,18
1267651,2001,48
1267660,1965,104
1268183,1996,58
1268342,2003,30
1268424,1996,44
1268424,2003,30
1268509,2003,30
126854,2003,30
1268733,2002,28
1268968,1994,18
1269718,1996,58
1269747,2002,28
1269749,1996,44
1269877,2002,28
1269943,1983,83
1270057,2002,28
1270133,1996,44
1270211,1996,58
1270297,2002,28
127036,1996,58
1270371,1995,57
1270431,2004,8
1270453,2003,30
1270545,2003,30
1270565,1995,77
1270565,2002,28
1270901,2000,33
1270913,2003,30
1271103,1964,46
1271213,2002,28
1271382,2002,28
1271611,2003,30
127171,2000,33
1271717,2004,68
1271756,2002,28
1271816,1965,104
1271816,1995,77
1272199,1952,76
1272199,2002,28
1272223,2003,30
1272320,1996,44
1272382,2002,28
1272486,2002,28
1272661,2003,30
1272843,2002,28
1272978,2003,30
